qid,query,query_stance,topic,age_group,gender,activity,activity_type,stance,geolocation,geo_temperature,normalized_smm
37,anti vaccine,1,vaccines,2,Female,Watch,Geolocation,promoting,Montana,hot,-1
37,anti vaccine,1,vaccines,2,Female,Watch,Geolocation,debunking,Montana,hot,-1
37,anti vaccine,1,vaccines,2,Female,Watch,Geolocation,debunking,South Carolina,cold,-1
37,anti vaccine,1,vaccines,2,Female,Watch,Geolocation,neutral,Montana,hot,-1
37,anti vaccine,1,vaccines,2,Female,Watch,Geolocation,promoting,South Carolina,cold,-1
38,anti vaccination,1,vaccines,2,Female,Watch,Geolocation,promoting,South Carolina,cold,-1
38,anti vaccination,1,vaccines,2,Female,Watch,Geolocation,debunking,Montana,hot,-1
38,anti vaccination,1,vaccines,2,Female,Watch,Geolocation,promoting,Montana,hot,-1
38,anti vaccination,1,vaccines,2,Female,Watch,Geolocation,neutral,South Carolina,cold,-1
38,anti vaccination,1,vaccines,2,Female,Watch,Geolocation,debunking,South Carolina,cold,-1
38,anti vaccination,1,vaccines,2,Female,Watch,Geolocation,neutral,Montana,hot,-1
39,vaccine debate,0,vaccines,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.818181818
39,vaccine debate,0,vaccines,2,Female,Watch,Geolocation,debunking,South Carolina,cold,-0.818181818
39,vaccine debate,0,vaccines,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.818181818
39,vaccine debate,0,vaccines,2,Female,Watch,Geolocation,neutral,South Carolina,cold,-0.818181818
39,vaccine debate,0,vaccines,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.818181818
39,vaccine debate,0,vaccines,2,Female,Watch,Geolocation,promoting,South Carolina,cold,-0.818181818
29,Vaccines,0,vaccines,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.890909091
29,Vaccines,0,vaccines,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.890909091
29,Vaccines,0,vaccines,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.890909091
29,Vaccines,0,vaccines,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.890909091
29,Vaccines,0,vaccines,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.890909091
29,Vaccines,0,vaccines,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.890909091
29,Vaccines,0,vaccines,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
29,Vaccines,0,vaccines,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
30,Vaccines revealed,1,vaccines,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.781818182
30,Vaccines revealed,1,vaccines,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.781818182
30,Vaccines revealed,1,vaccines,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.781818182
30,Vaccines revealed,1,vaccines,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.745454545
30,Vaccines revealed,1,vaccines,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.745454545
30,Vaccines revealed,1,vaccines,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.127272727
30,Vaccines revealed,1,vaccines,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.781818182
30,Vaccines revealed,1,vaccines,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.781818182
30,Vaccines revealed,1,vaccines,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.818181818
30,Vaccines revealed,1,vaccines,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.781818182
31,Vaccines are toxic,1,vaccines,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.836363636
31,Vaccines are toxic,1,vaccines,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.854545455
31,Vaccines are toxic,1,vaccines,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.854545455
32,Vaccines for babies,0,vaccines,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.945454545
32,Vaccines for babies,0,vaccines,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.945454545
33,Vaccines calling the shots,0,vaccines,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-1
33,Vaccines calling the shots,0,vaccines,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-1
34,vaccines penn and teller,-1,vaccines,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.418181818
34,vaccines penn and teller,-1,vaccines,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
34,vaccines penn and teller,-1,vaccines,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
34,vaccines penn and teller,-1,vaccines,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.454545455
